,ds,yhat_lower,yhat_upper,yhat,y
1314,7/6/89,0.071898798,0.575002123,0.31923076,0.3016
1315,8/6/89,0.068392509,0.567065203,0.320868035,0.3021
1316,9/6/89,0.080860687,0.586104702,0.325324894,0.3019
1317,10/6/89,0.036394491,0.586478999,0.324854767,0.3044
1318,11/6/89,0.066574266,0.58417718,0.323333824,0.2541
1319,12/6/89,0.070949405,0.586128478,0.328923672,0.4013
1320,1/6/90,0.054126048,0.557950107,0.319183872,0.3613
1321,2/6/90,0.056316865,0.581581086,0.320754857,0.4072
1322,3/6/90,0.070936078,0.586498127,0.337874671,0.7328
1323,4/6/90,0.090437116,0.592566419,0.334190925,0.4907
1324,5/6/90,0.086423019,0.601076204,0.331812844,0.4274
1325,6/6/90,0.078527029,0.598431355,0.337168434,0.4114
1326,7/6/90,0.081914577,0.593988762,0.33767984,0.3453
1327,8/6/90,0.100641559,0.595016102,0.339631588,0.3479
1328,9/6/90,0.098448797,0.609759285,0.340086843,0.3144
1329,10/6/90,0.078726362,0.598948953,0.342945825,0.4277
1330,11/6/90,0.082375941,0.6063918,0.34366676,0.4797
1331,12/6/90,0.089495294,0.602467177,0.337311481,0.4481
1332,1/6/91,0.063881681,0.597735718,0.339473009,0.4512
1333,2/6/91,0.085880384,0.601260874,0.342124212,0.4661
1334,3/6/91,0.105488364,0.604115724,0.354520309,0.3658
1335,4/6/91,0.081512342,0.602362762,0.349152974,0.5168
1336,5/6/91,0.094143563,0.606010921,0.345772047,0.4107
1337,6/6/91,0.110468561,0.614606372,0.3561727,0.4813
1338,7/6/91,0.100259173,0.597926039,0.356134698,0.4462
1339,8/6/91,0.094802475,0.627038918,0.35834327,0.388
1340,9/6/91,0.078651685,0.599715901,0.354829111,0.3863
1341,10/6/91,0.091466221,0.637486178,0.361065178,0.3292
1342,11/6/91,0.100065375,0.604951943,0.363891655,0.3175
1343,12/6/91,0.08961653,0.594882817,0.345734786,0.3064
1344,1/6/92,0.101379777,0.630378963,0.359939477,0.4721
1345,2/6/92,0.113059012,0.623003262,0.36348729,0.4485
1346,3/6/92,0.122077098,0.639240694,0.372759754,0.4333
1347,4/6/92,0.116759948,0.63741138,0.372603012,0.2936
1348,5/6/92,0.108321214,0.620037145,0.37260167,0.3276
1349,6/6/92,0.112488084,0.632999384,0.367923033,0.2821
1350,7/6/92,0.09765337,0.610091624,0.369301002,0.1359
1351,8/6/92,0.102914342,0.622209463,0.37056542,0.1405
1352,9/6/92,0.125414922,0.646352619,0.379052358,0.0588
1353,10/6/92,0.127573841,0.635286305,0.375304118,0.1154
1354,11/6/92,0.11582471,0.634389609,0.371405326,0.0943
1355,12/6/92,0.129472386,0.648891255,0.389073733,0.2833
1356,1/6/93,0.112159811,0.617580743,0.367585564,0.384
1357,2/6/93,0.098220617,0.611363743,0.367896328,0.3967
1358,3/6/93,0.14102886,0.645705178,0.389628469,0.4208
1359,4/6/93,0.136158494,0.638136788,0.387682749,0.3155
1360,5/6/93,0.140812258,0.637014863,0.386431364,0.3438
1361,6/6/93,0.130477687,0.61941164,0.386758687,0.293
1362,7/6/93,0.120456087,0.658499377,0.387741708,0.2336
1363,8/6/93,0.131217643,0.643053726,0.389378983,0.2118
1364,9/6/93,0.129073442,0.660063795,0.393835842,0.1692
1365,10/6/93,0.128727033,0.658981416,0.393365715,0.2442
1366,11/6/93,0.130755026,0.640334424,0.391844772,0.092
1367,12/6/93,0.152479011,0.654795909,0.397434621,0.3188
1368,1/6/94,0.135459741,0.651167493,0.38769482,0.2902
1369,2/6/94,0.121602945,0.656097429,0.389265806,0.0791
1370,3/6/94,0.147694762,0.675432993,0.406385619,0.3568
1371,4/6/94,0.137303151,0.65107742,0.402701873,0.3568
1372,5/6/94,0.141751527,0.675016727,0.400323792,0.3819
1373,6/6/94,0.161304034,0.670557047,0.405679382,0.387
1374,7/6/94,0.137242614,0.654280672,0.406190788,0.3155
1375,8/6/94,0.157482882,0.686480862,0.408142536,0.3119
1376,9/6/94,0.146548267,0.672957576,0.408597791,0.33
1377,10/6/94,0.165206288,0.660922347,0.411456773,0.4273
1378,11/6/94,0.145001017,0.66438552,0.412177708,0.453
1379,12/6/94,0.155422284,0.692557118,0.40582243,0.4009
1380,1/6/95,0.175473288,0.642957587,0.407983958,0.5487
1381,2/6/95,0.156827388,0.660136009,0.41063516,0.6895
1382,3/6/95,0.138678225,0.675644894,0.423031257,0.4637
1383,4/6/95,0.166433763,0.679209761,0.417663922,0.4097
1384,5/6/95,0.162682562,0.668740957,0.414282996,0.3537
1385,6/6/95,0.162112126,0.685057943,0.424683648,0.4657
1386,7/6/95,0.154882475,0.676177216,0.424645646,0.4295
1387,8/6/95,0.16139023,0.67960239,0.426854218,0.5056
1388,9/6/95,0.171733854,0.679394073,0.423340059,0.3865
1389,10/6/95,0.179810731,0.686214585,0.429576126,0.4376
1390,11/6/95,0.175195762,0.672003526,0.432402603,0.455
1391,12/6/95,0.156819112,0.67784196,0.414245735,0.3477
1392,1/6/96,0.195459747,0.687943611,0.428450425,0.2625
1393,2/6/96,0.185060043,0.672999937,0.431998238,0.4562
1394,3/6/96,0.185580043,0.691809594,0.441270702,0.3242
1395,4/6/96,0.172942018,0.696553223,0.44111396,0.2725
1396,5/6/96,0.18655606,0.709502678,0.441112618,0.3908
1397,6/6/96,0.183898326,0.700229697,0.436433981,0.3547
1398,7/6/96,0.176861511,0.698815815,0.43781195,0.3238
1399,8/6/96,0.190672843,0.700969949,0.439076368,0.3206
1400,9/6/96,0.194746253,0.698799344,0.447563306,0.2696
1401,10/6/96,0.188501111,0.694759739,0.443815066,0.2276
1402,11/6/96,0.165667899,0.70603175,0.439916274,0.2816
1403,12/6/96,0.200068068,0.709194691,0.457584682,0.3893
1404,1/6/97,0.17141844,0.693056276,0.436096512,0.3746
1405,2/6/97,0.168380546,0.673853267,0.436407276,0.4288
1406,3/6/97,0.197876554,0.727788312,0.458139417,0.4617
1407,4/6/97,0.175169526,0.70740807,0.456193697,0.4551
1408,5/6/97,0.181169874,0.714519515,0.454942312,0.4235
1409,6/6/97,0.19961539,0.701657704,0.455269635,0.5308
1410,7/6/97,0.211227183,0.711787361,0.456252656,0.5101
1411,8/6/97,0.207428035,0.711684184,0.457889931,0.5491
1412,9/6/97,0.227594645,0.724236802,0.462346791,0.625
1413,10/6/97,0.210113474,0.734477276,0.461876664,0.6487
1414,11/6/97,0.195149067,0.715087918,0.46035572,0.5865
1415,12/6/97,0.209774932,0.723838196,0.465945569,0.6302
1416,1/6/98,0.181972407,0.712908109,0.456205768,0.6042
1417,2/6/98,0.192330759,0.736521673,0.457776754,0.866
1418,3/6/98,0.218164159,0.739842034,0.474896567,0.6396
1419,4/6/98,0.213646053,0.722810022,0.471212821,0.7358
1420,5/6/98,0.197674763,0.72032127,0.46883474,0.6679
1421,6/6/98,0.227947829,0.722440621,0.47419033,0.6657
1422,7/6/98,0.211349631,0.735613935,0.474701736,0.7358
1423,8/6/98,0.223724036,0.745395653,0.476653484,0.6816
1424,9/6/98,0.208945917,0.74531122,0.477108739,0.5271
1425,10/6/98,0.230652104,0.743657719,0.479967721,0.4965
1426,11/6/98,0.233955082,0.745715492,0.480688656,0.4132
1427,12/6/98,0.212478371,0.733566993,0.474333378,0.5796
1428,1/6/99,0.221126712,0.723410117,0.476494906,0.5007
1429,2/6/99,0.250451046,0.73875667,0.479146108,0.6733
1430,3/6/99,0.240445997,0.741536117,0.491542205,0.3702
1431,4/6/99,0.237655665,0.746423476,0.48617487,0.459
1432,5/6/99,0.232827777,0.740769231,0.482793944,0.4086
1433,6/6/99,0.222036848,0.743998666,0.493194597,0.4203
1434,7/6/99,0.23604976,0.765597312,0.493156595,0.4029
1435,8/6/99,0.224259374,0.755519675,0.495365166,0.3695
1436,9/6/99,0.244761536,0.735314,0.491851007,0.3976
1437,10/6/99,0.233004444,0.749134894,0.498087075,0.3773
1438,11/6/99,0.249730634,0.77419762,0.500913551,0.3688
1439,12/6/99,0.234110594,0.724730416,0.482756683,0.5779
1440,1/6/00,0.239578071,0.771777872,0.496961373,0.3467
1441,2/6/00,0.252930406,0.750300875,0.500509186,0.5439
1442,3/6/00,0.265083261,0.769404094,0.509781651,0.5561
1443,4/6/00,0.249152893,0.757722224,0.509624908,0.6311
1444,5/6/00,0.265697073,0.766804915,0.509623566,0.4657
1445,6/6/00,0.224387186,0.749321828,0.504944929,0.4076
1446,7/6/00,0.251158966,0.777706383,0.506322898,0.3919
1447,8/6/00,0.24294478,0.762297145,0.507587316,0.4557
1448,9/6/00,0.241612542,0.776300488,0.516074254,0.4384
1449,10/6/00,0.237808763,0.767272901,0.512326014,0.3027
1450,11/6/00,0.262479607,0.748961887,0.508427222,0.2557
1451,12/6/00,0.256628316,0.776604101,0.52609563,0.3192
1452,1/6/01,0.23932063,0.760021618,0.50460746,0.472
1453,2/6/01,0.217554437,0.763716219,0.504918224,0.3946
1454,3/6/01,0.271136668,0.787881395,0.526650365,0.6293
1455,4/6/01,0.270447374,0.789703707,0.524704645,0.5666
1456,5/6/01,0.259030797,0.763987112,0.52345326,0.5997
1457,6/6/01,0.27897191,0.783703336,0.523780583,0.5373
1458,7/6/01,0.279656224,0.78681605,0.524763604,0.5586
1459,8/6/01,0.252393397,0.791360475,0.526400879,0.6032
1460,9/6/01,0.274683456,0.818300889,0.530857739,0.505
1461,10/6/01,0.2744017,0.787267329,0.530387612,0.5006
1462,11/6/01,0.256670467,0.780956732,0.528866668,0.688
1463,12/6/01,0.259224961,0.772442515,0.534456517,0.5128
1464,1/6/02,0.269918722,0.814654148,0.524716716,0.6962
1465,2/6/02,0.29248591,0.777148302,0.526287702,0.7846
1466,3/6/02,0.25134449,0.787691223,0.543407515,0.7887
1467,4/6/02,0.274691804,0.814570671,0.53972377,0.5725
1468,5/6/02,0.281265412,0.8039821,0.537345689,0.5656
1469,6/6/02,0.296827937,0.791475648,0.542701279,0.589
1470,7/6/02,0.297472031,0.787376706,0.543212684,0.6229
1471,8/6/02,0.288250004,0.798421504,0.545164432,0.5359
1472,9/6/02,0.287551434,0.803130188,0.545619687,0.5661
1473,10/6/02,0.280822611,0.798390352,0.548478669,0.4773
1474,11/6/02,0.291309654,0.790403776,0.549199604,0.5918
1475,12/6/02,0.243885723,0.805765541,0.542844326,0.4366
1476,1/6/03,0.286787298,0.788803194,0.545005854,0.6907
1477,2/6/03,0.311557392,0.795473961,0.547657056,0.5626
1478,3/6/03,0.316027045,0.816726168,0.560053153,0.5702
1479,4/6/03,0.319910379,0.817840642,0.554685818,0.5601
1480,5/6/03,0.285203092,0.827548903,0.551304892,0.5954
1481,6/6/03,0.31331693,0.816220835,0.561705545,0.5381
1482,7/6/03,0.306948766,0.826581369,0.561667543,0.5408
1483,8/6/03,0.313313119,0.80405617,0.563876115,0.6202
1484,9/6/03,0.303183378,0.816797435,0.560361955,0.6412
1485,10/6/03,0.309481621,0.809765062,0.566598023,0.7271
1486,11/6/03,0.305399842,0.825878218,0.5694245,0.5784
1487,12/6/03,0.297977335,0.804968838,0.551267631,0.7361
1488,1/6/04,0.300053529,0.834796984,0.565472321,0.5979
1489,2/6/04,0.312987062,0.839582925,0.569020134,0.7232
1490,3/6/04,0.336404328,0.835883638,0.578292599,0.6964
1491,4/6/04,0.318037255,0.842623918,0.578135856,0.594
1492,5/6/04,0.339353657,0.841020033,0.578134514,0.4442
1493,6/6/04,0.307389482,0.828136277,0.573455877,0.4707
1494,7/6/04,0.308993676,0.820804528,0.574833847,0.4806
1495,8/6/04,0.332091074,0.832000002,0.576098264,0.5141
1496,9/6/04,0.338896183,0.83563956,0.584585202,0.5331
1497,10/6/04,0.315410654,0.854466119,0.580836962,0.6177
1498,11/6/04,0.308476884,0.82214253,0.57693817,0.7601
1499,12/6/04,0.329280688,0.847233479,0.594606578,0.5081
1500,1/6/05,0.313384632,0.818243318,0.573118408,0.6223
1501,2/6/05,0.3371624,0.850842305,0.573429172,0.5143
1502,3/6/05,0.32990572,0.854125506,0.595161313,0.6918
1503,4/6/05,0.329583252,0.853061924,0.593215593,0.7314
1504,5/6/05,0.335838182,0.845205313,0.591964209,0.6573
1505,6/6/05,0.334369275,0.853944256,0.592291532,0.6722
1506,7/6/05,0.321719289,0.845913403,0.593274553,0.6572
1507,8/6/05,0.336998777,0.87138199,0.594911827,0.6247
1508,9/6/05,0.330197221,0.868798689,0.599368687,0.6867
1509,10/6/05,0.336011866,0.867660337,0.59889856,0.693
1510,11/6/05,0.328168656,0.860147405,0.597377616,0.728
1511,12/6/05,0.368075729,0.870619361,0.602967465,0.6235
1512,1/6/06,0.345298314,0.850465892,0.593227664,0.4567
1513,2/6/06,0.33246028,0.833918262,0.59479865,0.6221
1514,3/6/06,0.364360506,0.858383161,0.611918463,0.5931
1515,4/6/06,0.362833627,0.856891996,0.608234718,0.5177
1516,5/6/06,0.363366656,0.863491639,0.605856637,0.5499
1517,6/6/06,0.345101426,0.861282565,0.611212227,0.6399
1518,7/6/06,0.344407205,0.885511076,0.611723632,0.6218
1519,8/6/06,0.358007293,0.867677,0.613675381,0.6231
1520,9/6/06,0.352732404,0.866778215,0.614130635,0.6337
1521,10/6/06,0.380154537,0.884250498,0.616989617,0.6774
1522,11/6/06,0.349108383,0.881317869,0.617710552,0.6449
1523,12/6/06,0.354660451,0.868217718,0.611355274,0.7692
1524,1/6/07,0.369843388,0.878922138,0.613516802,0.8839
1525,2/6/07,0.338751237,0.883648568,0.616168004,0.6609
1526,3/6/07,0.361263641,0.886656342,0.628564101,0.6668
1527,4/6/07,0.354694905,0.869896058,0.623196766,0.7336
1528,5/6/07,0.340339727,0.885812432,0.61981584,0.609
1529,6/6/07,0.360938839,0.890412755,0.630216493,0.5374
1530,7/6/07,0.382439861,0.897631842,0.630178491,0.5286
1531,8/6/07,0.371983891,0.900096347,0.632387063,0.5509
1532,9/6/07,0.368108757,0.89760446,0.628872903,0.5775
1533,10/6/07,0.391495837,0.904619379,0.635108971,0.567
1534,11/6/07,0.371131734,0.904655938,0.637935448,0.5172
1535,12/6/07,0.34982547,0.876655334,0.619778579,0.4872
1536,1/6/08,0.362902425,0.886333908,0.633983269,0.2746
1537,2/6/08,0.367584519,0.912499587,0.637531082,0.3774
1538,3/6/08,0.377683027,0.906043986,0.646803547,0.7625
1539,4/6/08,0.390307646,0.894514031,0.646646804,0.4827
1540,5/6/08,0.403130762,0.900485534,0.646645462,0.5011
1541,6/6/08,0.392045166,0.890373485,0.641966826,0.5314
1542,7/6/08,0.382036594,0.893106212,0.643344795,0.5796
1543,8/6/08,0.40411146,0.890140581,0.644609213,0.5594
1544,9/6/08,0.404039743,0.90767879,0.65309615,0.5318
1545,10/6/08,0.372247337,0.906799765,0.64934791,0.669
1546,11/6/08,0.391766476,0.903820594,0.645449119,0.6703
1547,12/6/08,0.421981935,0.913851267,0.663117526,0.5635
1548,1/6/09,0.39909387,0.916301495,0.641629357,0.5955
1549,2/6/09,0.375710152,0.893077025,0.641940121,0.5679
1550,3/6/09,0.421218248,0.905191406,0.663672262,0.5794
1551,4/6/09,0.407340476,0.915967551,0.661726542,0.6539
1552,5/6/09,0.394849263,0.922119331,0.660475157,0.5868
1553,6/6/09,0.410868471,0.917371583,0.66080248,0.6741
1554,7/6/09,0.394786689,0.912287752,0.661785501,0.6439
1555,8/6/09,0.38198323,0.929338779,0.663422776,0.6998
1556,9/6/09,0.422982704,0.927623102,0.667879635,0.7083
1557,10/6/09,0.406772857,0.923323734,0.667409508,0.6418
1558,11/6/09,0.403176985,0.915825713,0.665888564,0.6716
1559,12/6/09,0.408706121,0.922131307,0.671478413,0.6176
1560,1/6/10,0.394938903,0.931915998,0.661738612,0.6958
1561,2/6/10,0.401068025,0.897960393,0.663309598,0.708
1562,3/6/10,0.404450031,0.93686014,0.680429411,0.847
1563,4/6/10,0.416863759,0.938503129,0.676745666,0.8287
1564,5/6/10,0.414042329,0.951020878,0.674367585,0.7582
1565,6/6/10,0.419672823,0.956925734,0.679723175,0.7339
1566,7/6/10,0.422893429,0.953752032,0.68023458,0.7287
1567,8/6/10,0.432591321,0.934211196,0.682186329,0.6595
1568,9/6/10,0.435361477,0.936496593,0.682641583,0.5724
1569,10/6/10,0.427283141,0.94755638,0.685500565,0.6268
1570,11/6/10,0.4366709,0.962830203,0.6862215,0.7682
1571,12/6/10,0.433451139,0.95003666,0.679866222,0.4894
1572,1/6/11,0.420981698,0.941666025,0.68202775,0.4706
1573,2/6/11,0.430494319,0.94549206,0.684678953,0.4976
1574,3/6/11,0.427813481,0.948755146,0.69707505,0.5915
1575,4/6/11,0.439649808,0.961573322,0.691707714,0.6522
1576,5/6/11,0.436468361,0.921070764,0.688326788,0.5741
1577,6/6/11,0.442731942,0.959138479,0.698727441,0.6465
1578,7/6/11,0.437494673,0.972138072,0.698689439,0.6282
1579,8/6/11,0.457495668,0.94401693,0.700898011,0.616
1580,9/6/11,0.438922566,0.960059918,0.697383851,0.5998
1581,10/6/11,0.45451008,0.972743365,0.703619919,0.6349
1582,11/6/11,0.443340616,0.970738054,0.706446396,0.4857
1583,12/6/11,0.429858864,0.964153635,0.688289527,0.5485
1584,1/6/12,0.446282083,0.965012305,0.702494217,0.4228
1585,2/6/12,0.432463753,0.955691274,0.70604203,0.4235
1586,3/6/12,0.473945811,0.976412057,0.715314495,0.5218
1587,4/6/12,0.461536011,0.964375759,0.715157752,0.7335
1588,5/6/12,0.436403233,0.969065479,0.71515641,0.7221
1589,6/6/12,0.444717157,0.972982991,0.710477774,0.7039
1590,7/6/12,0.456884938,0.969441582,0.711855743,0.6884
1591,8/6/12,0.429312942,0.966204248,0.713120161,0.6694
1592,9/6/12,0.450412989,0.970568639,0.721607098,0.7266
1593,10/6/12,0.46209788,0.969969849,0.717858858,0.7022
1594,11/6/12,0.454115706,0.995635438,0.713960067,0.7087
1595,12/6/12,0.473966726,0.984208416,0.731628474,0.4655
1596,1/6/13,0.453196197,0.977443258,0.710140305,0.5873
1597,2/6/13,0.45056804,0.958032039,0.710451069,0.6357
1598,3/6/13,0.480833931,1.008057813,0.73218321,0.6139
1599,4/6/13,0.487468831,0.987599714,0.73023749,0.561
1600,5/6/13,0.48828474,0.987175125,0.728986105,0.7141
1601,6/6/13,0.458721972,0.977163205,0.729313428,0.6838
1602,7/6/13,0.468296124,0.971329398,0.730296449,0.6662
1603,8/6/13,0.469959621,0.992043104,0.731933724,0.6605
1604,9/6/13,0.45129657,0.989476252,0.736390583,0.6857
1605,10/6/13,0.480306608,0.970080617,0.735920456,0.6787
1606,11/6/13,0.492233907,0.989594437,0.734399512,0.8293
1607,12/6/13,0.495349007,1.008539951,0.739989361,0.6981
1608,1/6/14,0.485610644,0.98473267,0.73024956,0.6936
1609,2/6/14,0.475652137,1.000473609,0.731820546,0.48
1610,3/6/14,0.49584115,0.995669871,0.74894036,0.7695
1611,4/6/14,0.474769821,1.02047068,0.745256614,0.8006
1612,5/6/14,0.485210925,0.988171353,0.742878533,0.7938
1613,6/6/14,0.502223074,1.019263732,0.748234123,0.7623
1614,7/6/14,0.51043053,1.007662121,0.748745528,0.6988
1615,8/6/14,0.496706695,0.997175194,0.750697277,0.7986
1616,9/6/14,0.496037283,0.993023081,0.751152531,0.7872
1617,10/6/14,0.492280917,1.027816762,0.754011513,0.7851
1618,11/6/14,0.481971925,1.019075139,0.754732449,0.6895
1619,12/6/14,0.505919862,1.019882012,0.74837717,0.8308
1620,1/6/15,0.507518247,1.009155402,0.750538698,0.8141
1621,2/6/15,0.517763354,0.99077582,0.753189901,0.8843
1622,3/6/15,0.523568515,1.034512419,0.765585998,0.8969
1623,4/6/15,0.472396031,1.004065155,0.760218663,0.7741
1624,5/6/15,0.488377833,1.027999114,0.756837736,0.8584
1625,6/6/15,0.493347616,1.008405162,0.767238389,0.8835
1626,7/6/15,0.506097668,1.024738014,0.767200387,0.8072
1627,8/6/15,0.502871944,1.010278392,0.769408959,0.8746
1628,9/6/15,0.496881382,1.03068884,0.765894799,0.926
1629,10/6/15,0.483799473,1.031288419,0.772130867,0.9913
1630,11/6/15,0.508555806,1.043740673,0.774957344,0.9655
1631,12/6/15,0.504266004,1.015394429,0.756800475,1.1219
1632,1/6/16,0.504969382,1.023693202,0.771005166,1.0569
1633,2/6/16,0.516208295,1.031070686,0.774552979,1.1921
1634,3/6/16,0.527003473,1.050138922,0.783825443,1.2245
1635,4/6/16,0.547077073,1.036110317,0.7836687,1.0733
1636,5/6/16,0.527323197,1.033711182,0.783667358,0.8738
1637,6/6/16,0.53018458,1.045574894,0.778988722,0.9006
1638,7/6/16,0.527874713,1.044189794,0.780366691,0.8687
1639,8/6/16,0.525520323,1.025286038,0.781631109,0.8998
1640,9/6/16,0.537509342,1.043182894,0.790118046,0.8767
1641,10/6/16,0.516739835,1.053518685,0.786369806,0.7292
1642,11/6/16,0.517738202,1.046435087,0.782471015,0.7504
1643,12/6/16,0.523646437,1.076204726,0.800139422,0.7895
1644,12/31/16,0.64444717,1.155539092,0.89174106,
1645,1/31/17,0.59700909,1.129330032,0.868681992,
1646,2/28/17,0.528190175,1.02206329,0.763753137,
1647,3/31/17,0.475621903,0.993303074,0.740551672,
1648,4/30/17,0.486484156,1.000307588,0.744679519,
1649,5/31/17,0.588343777,1.113034761,0.859107366,
1650,6/30/17,0.579027271,1.082617392,0.826925166,
1651,7/31/17,0.56555088,1.118099293,0.822834533,
1652,8/31/17,0.492407534,1.008285587,0.746861618,
1653,9/30/17,0.570187731,1.080519726,0.832820112,
1654,10/31/17,0.592992671,1.097782955,0.848995741,
1655,11/30/17,0.369533815,0.890701124,0.624450312,
1656,12/31/17,0.657378576,1.180680351,0.914916742,
1657,1/31/18,0.625114872,1.141668765,0.888453082,
1658,2/28/18,0.514088669,1.023015809,0.778318538,
1659,3/31/18,0.484030758,1.017087631,0.755336701,
1660,4/30/18,0.50302704,1.014821097,0.760952467,
1661,5/31/18,0.628140139,1.124308925,0.879304367,
1662,6/30/18,0.588908783,1.100258412,0.844823402,
1663,7/31/18,0.567576479,1.117339405,0.840065312,
1664,8/31/18,0.501158183,1.034784474,0.76173239,
1665,9/30/18,0.574776447,1.093966334,0.851238755,
1666,10/31/18,0.606881057,1.134972939,0.866684117,
1667,11/30/18,0.385067318,0.890128331,0.635766963,
1668,12/31/18,0.685622184,1.180132059,0.938140404,
1669,1/31/19,0.655538997,1.162321814,0.908096054,
1670,2/28/19,0.541806428,1.038329936,0.79283305,
1671,3/31/19,0.519340713,1.02953428,0.770165265,
1672,4/30/19,0.516798961,1.067031311,0.77734247,
1673,5/31/19,0.644484551,1.148371652,0.899510012,
1674,6/30/19,0.6021189,1.124960951,0.862671883,
1675,7/31/19,0.581801506,1.12833862,0.857229922,
1676,8/31/19,0.518525519,1.026752453,0.77663554,
1677,9/30/19,0.632023915,1.125760923,0.869654504,
1678,10/31/19,0.635125469,1.143463679,0.884274377,
1679,11/30/19,0.385144217,0.90122701,0.647281534,
1680,12/31/19,0.707728686,1.232630615,0.961404114,
1681,1/31/20,0.676795622,1.17883504,0.927607405,
1682,2/29/20,0.545493674,1.07669898,0.81764334,
1683,3/31/20,0.541884332,1.048746878,0.794317061,
1684,4/30/20,0.536221206,1.055522042,0.797034592,
1685,5/31/20,0.638877187,1.153806272,0.907434188,
1686,6/30/20,0.616347135,1.129726025,0.877489727,
1687,7/31/20,0.601919723,1.131487999,0.87404787,
1688,8/31/20,0.539238205,1.042550659,0.800531935,
1689,9/30/20,0.626471868,1.127695243,0.882910857,
1690,10/31/20,0.631554311,1.156976238,0.899718273,
1691,11/30/20,0.429874978,0.94386847,0.681838155,
1692,12/31/20,0.683405948,1.229928875,0.960252008,
1693,1/31/21,0.682258736,1.188526998,0.93719294,
1694,2/28/21,0.587262616,1.088195918,0.832264085,
1695,3/31/21,0.553605821,1.088727644,0.80906262,
1696,4/30/21,0.553492968,1.06352043,0.813190468,
1697,5/31/21,0.676232658,1.192570478,0.927618314,
1698,6/30/21,0.638772049,1.151312639,0.895436114,
1699,7/31/21,0.621647446,1.160260743,0.891345481,
1700,8/31/21,0.544752954,1.065225892,0.815372566,
1701,9/30/21,0.633534548,1.17184122,0.90133106,
1702,10/31/21,0.646219117,1.185059747,0.91750669,
1703,11/30/21,0.426357951,0.943782704,0.69296126,
1704,12/31/21,0.722560264,1.265060409,0.98342769,
1705,1/31/22,0.70295582,1.22650164,0.95696403,
1706,2/28/22,0.578489433,1.091955523,0.846829486,
1707,3/31/22,0.562496768,1.060984862,0.823847649,
1708,4/30/22,0.573613189,1.084341415,0.829463415,
1709,5/31/22,0.680874213,1.193563855,0.947815315,
1710,6/30/22,0.682372788,1.169913578,0.91333435,
1711,7/31/22,0.653934254,1.185192511,0.90857626,
1712,8/31/22,0.574482937,1.087704335,0.830243338,
1713,9/30/22,0.660459956,1.19684426,0.919749703,
1714,10/31/22,0.677750979,1.200738267,0.935195065,
1715,11/30/22,0.438825128,0.947206074,0.704277912,
1716,12/31/22,0.742287849,1.269649402,1.006651352,
1717,1/31/23,0.735176088,1.216084987,0.976607002,
1718,2/28/23,0.599741924,1.115658371,0.861343998,
1719,3/31/23,0.572709931,1.10459933,0.838676213,
1720,4/30/23,0.588625525,1.114512556,0.845853418,
1721,5/31/23,0.702373939,1.242377487,0.96802096,
1722,6/30/23,0.681105523,1.206964121,0.931182831,
1723,7/31/23,0.660848945,1.176721479,0.92574087,
1724,8/31/23,0.60274755,1.104403135,0.845146488,
1725,9/30/23,0.665491649,1.205241804,0.938165452,
1726,10/31/23,0.70116302,1.209857866,0.952785326,
1727,11/30/23,0.446849185,0.974842869,0.715792483,
1728,12/31/23,0.766055678,1.317366025,1.029915062,
1729,1/31/24,0.736712804,1.274082865,0.996118354,
1730,2/29/24,0.613295369,1.137658775,0.886154288,
1731,3/31/24,0.585052699,1.11114522,0.86282801,
1732,4/30/24,0.61978343,1.12199069,0.86554554,
1733,5/31/24,0.728757716,1.234180467,0.975945136,
1734,6/30/24,0.692571746,1.199625112,0.946000675,
1735,7/31/24,0.689284567,1.190535458,0.942558818,
1736,8/31/24,0.606927949,1.144101878,0.869042883,
1737,9/30/24,0.686461115,1.210840995,0.951421805,
1738,10/31/24,0.706321162,1.243034533,0.968229221,
1739,11/30/24,0.495790272,1.02910771,0.750349103,
1740,12/31/24,0.765069211,1.290549238,1.028762956,
1741,1/31/25,0.741703687,1.258178616,1.005703888,
1742,2/28/25,0.644058823,1.177029013,0.900775033,
1743,3/31/25,0.633961318,1.143220719,0.877573569,
1744,4/30/25,0.611642783,1.145208517,0.881701416,
1745,5/31/25,0.741775736,1.254295112,0.996129262,
1746,6/30/25,0.700923166,1.211395278,0.963947062,
1747,7/31/25,0.685553656,1.206393271,0.959856429,
1748,8/31/25,0.628190782,1.132886275,0.883883514,
1749,9/30/25,0.706578161,1.230476088,0.969842008,
1750,10/31/25,0.728520816,1.246382027,0.986017638,
1751,11/30/25,0.540200584,1.008158726,0.761472209,
1752,12/31/25,0.781775582,1.30195323,1.051938638,
1753,1/31/26,0.754594413,1.280862382,1.025474978,
1754,2/28/26,0.6430077,1.167992747,0.915340434,
1755,3/31/26,0.643149222,1.145983395,0.892358597,
1756,4/30/26,0.649708834,1.14768923,0.897974363,
1757,5/31/26,0.766298064,1.279677571,1.016326264,
1758,6/30/26,0.715451986,1.238787696,0.981845299,
1759,7/31/26,0.706439357,1.252877817,0.977087209,
1760,8/31/26,0.657258495,1.15555987,0.898754286,
1761,9/30/26,0.743270182,1.262394386,0.988260651,
1762,10/31/26,0.74445932,1.245358374,1.003706013,
1763,11/30/26,0.507525843,1.060794708,0.77278886,
1764,12/31/26,0.822125728,1.329839596,1.0751623,
1765,1/31/27,0.781805306,1.30864993,1.04511795,
1766,2/28/27,0.669978737,1.194954231,0.929854946,
